Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
4.23308,192.7611,191.0991,189.5105,187.7914,185.9662,183.8939,181.7925,179.6305,177.3089,174.7512,172.4155,169.6923,167.2698,164.7576,162.1195,159.1177,155.7308,151.9283,148.1538,144.0559,139.2296,134.2279,129.4062,125.0857,121.0274,117.1352,113.8059,110.6515,107.8695,105.5012,103.5577,101.8322,100.5396,99.4196,98.5350,97.8485,97.3193,97.031,97.020,97.144,97.104,97.438,97.579,97.878,98.112,98.428,98.731,99.161,99.496,99.904,100.1876,100.5455,100.6772,100.6457,100.9027,100.8258,100.7786,100.7302,100.7716,100.7290,100.7558,100.7890,100.7844,100.7273,100.9749,101.0629,101.1521,101.2232,101.3922,101.5291,101.6667,101.8852,102.0699,102.2127,102.3712,102.6544,102.7220,103.0699,103.1649,103.4004,103.6358,103.8747,104.1037,104.2319,104.5985,104.7832,105.0175,105.2960,105.5262,105.8275,106.1422,106.3904,106.5111,106.9551,107.0991,107.5041,107.6393,107.8916,108.1836,108.4254,108.6801,108.9027,109.1270,109.4429,109.6632
4.24820,192.8027,191.3054,189.6885,187.9545,186.1286,184.0710,182.0122,179.8659,177.6469,175.0887,172.8176,170.2240,167.8553,165.3354,162.7212,159.7456,156.3520,152.5416,148.7794,144.6513,139.7883,134.7716,129.9008,125.4795,121.3941,117.4568,114.1142,110.9562,108.1591,105.6868,103.7439,102.0571,100.7339,99.5366,98.6380,97.9285,97.4340,97.149,97.069,97.125,97.136,97.344,97.609,97.819,98.070,98.399,98.729,99.092,99.501,99.903,100.1707,100.5188,100.6718,100.5770,100.8814,100.8243,100.7960,100.7323,100.7178,100.7605,100.7472,100.7350,100.7855,100.7589,100.8947,101.0782,101.1330,101.1718,101.3570,101.5227,101.6547,101.8431,102.0388,102.1874,102.3093,102.6497,102.6768,102.9889,103.1147,103.3348,103.5665,103.7683,104.0909,104.2178,104.5333,104.7090,105.0017,105.2461,105.5211,105.7522,106.0200,106.2328,106.4584,106.8742,106.9767,107.3542,107.4939,107.8115,108.0649,108.3265,108.5654,108.7683,109.0405,109.3165,109.5765
4.26332,192.9105,191.4302,189.7551,188.1216,186.1638,184.1565,182.1593,179.9718,177.7556,175.3210,172.8480,170.3187,167.9623,165.4381,162.7630,159.7776,156.4082,152.5816,148.9645,144.9077,140.1205,135.1154,130.2320,125.8046,121.6695,117.6819,114.3170,111.1278,108.3654,105.8902,103.8350,102.1104,100.8001,99.5721,98.6988,97.9251,97.4302,97.151,97.066,97.127,97.077,97.362,97.515,97.806,98.078,98.349,98.666,99.050,99.432,99.856,100.1171,100.5051,100.6554,100.5805,100.8722,100.7905,100.7950,100.7506,100.7523,100.7449,100.6931,100.7404,100.7607,100.7421,100.9459,101.0270,101.1013,101.0878,101.2815,101.4820,101.6030,101.8519,102.0496,102.1622,102.3221,102.5856,102.6239,102.9775,103.0850,103.2646,103.5546,103.7477,104.0039,104.1385,104.4741,104.6937,104.9527,105.1396,105.4763,105.6948,105.9882,106.2061,106.4105,106.7748,106.9595,107.3468,107.4623,107.7669,107.9859,108.2438,108.5704,108.7646,108.9600,109.2731,109.5608
4.27844,192.8589,191.3129,189.7106,188.1619,186.3430,184.1805,182.1078,179.9097,177.6472,175.3020,172.9469,170.2790,167.8627,165.4322,162.7681,159.7429,156.4606,152.7779,149.0569,145.1121,140.3583,135.4590,130.5197,126.0438,121.8698,117.9354,114.5410,111.3605,108.4639,105.9726,103.9907,102.2177,100.8260,99.5700,98.6718,97.9458,97.3857,97.086,96.989,97.034,97.056,97.211,97.451,97.687,97.927,98.213,98.546,98.862,99.302,99.687,100.0356,100.4519,100.5826,100.5022,100.7943,100.7637,100.7232,100.6515,100.6833,100.7073,100.6575,100.6389,100.6811,100.6554,100.7965,101.0126,100.9869,101.0640,101.2205,101.4218,101.5771,101.7533,101.9108,102.0580,102.1718,102.5361,102.6165,102.8720,103.0514,103.1734,103.4666,103.6729,103.9754,104.0470,104.3955,104.6658,104.9163,105.1018,105.3911,105.6461,105.9125,106.1701,106.3583,106.7741,106.9207,107.2593,107.3665,107.6444,107.8884,108.1608,108.4617,108.5979,108.8359,109.1751,109.4420
4.29356,192.9534,191.3921,189.7202,188.1579,186.1697,184.0197,181.9298,179.8393,177.6494,175.1944,172.9354,170.2169,167.8848,165.3910,162.7972,159.8326,156.4888,152.8326,149.1820,145.2758,140.6573,135.7916,130.8657,126.4169,122.2348,118.2876,114.8978,111.6753,108.7483,106.2045,104.2191,102.4157,100.9444,99.7140,98.7410,97.9646,97.4674,97.066,96.985,97.048,96.999,97.169,97.377,97.680,97.880,98.143,98.477,98.840,99.233,99.658,99.9730,100.3702,100.6000,100.5079,100.8022,100.7298,100.7112,100.6101,100.5904,100.6607,100.6348,100.6579,100.6702,100.6320,100.8253,100.9865,100.9607,101.0770,101.2612,101.4438,101.4983,101.7674,101.8961,102.0242,102.2107,102.4966,102.5382,102.8596,102.9983,103.1534,103.4511,103.5893,103.9000,103.9758,104.3674,104.5208,104.8618,105.0590,105.3230,105.5916,105.8680,106.1253,106.2685,106.6646,106.8292,107.1871,107.3101,107.6000,107.8320,108.1466,108.4101,108.6146,108.7725,109.0753,109.3303
4.30867,193.1882,191.6949,190.1365,188.4292,186.5758,184.4882,182.4910,180.3287,178.1286,175.6202,173.3534,170.6393,168.2433,165.7921,163.2371,160.2438,157.0691,153.4213,149.8230,145.8978,141.3848,136.4242,131.5258,127.0023,122.7770,118.7770,115.2899,112.0163,109.0938,106.5331,104.4208,102.6416,101.1073,99.8017,98.8596,98.0494,97.5376,97.190,97.036,97.071,97.047,97.231,97.468,97.703,97.916,98.189,98.534,98.866,99.221,99.654,99.9309,100.3837,100.5697,100.5410,100.7798,100.7983,100.7657,100.6534,100.7056,100.7011,100.6337,100.7056,100.6949,100.6551,100.8219,100.9506,101.0079,101.0635,101.2573,101.3978,101.5455,101.7101,101.9337,102.0438,102.1961,102.5034,102.5275,102.8826,103.0197,103.1848,103.4640,103.6152,103.9455,103.9876,104.3697,104.5854,104.8517,105.0438,105.3315,105.5888,105.8404,106.1056,106.3118,106.7022,106.8315,107.1618,107.2629,107.5595,107.8483,108.0747,108.3730,108.5360,108.7545,109.0955,109.2893
4.32379,193.2193,191.6557,190.0197,188.4145,186.6321,184.5861,182.5252,180.4934,178.3596,175.8575,173.5751,170.8712,168.4013,165.9688,163.4764,160.6201,157.3909,153.8333,150.1393,146.2155,141.5603,136.5493,131.4912,126.9391,122.7566,118.6557,115.2511,111.9112,109.0219,106.4808,104.3509,102.5077,101.0669,99.8015,98.8207,98.0340,97.4726,97.117,96.981,96.975,96.963,97.140,97.304,97.566,97.803,98.103,98.368,98.732,99.122,99.512,99.8734,100.3076,100.4967,100.4359,100.7456,100.7007,100.6617,100.6151,100.6179,100.6831,100.5718,100.6436,100.5888,100.6146,100.7802,100.9463,100.9342,101.0373,101.1568,101.3459,101.5203,101.6612,101.8416,101.9923,102.1206,102.4101,102.4934,102.8114,102.9753,103.0598,103.3432,103.5345,103.8399,103.9600,104.3180,104.5000,104.7314,104.9348,105.2544,105.4901,105.7615,105.9956,106.1639,106.5839,106.7648,107.0307,107.1579,107.4348,107.7374,107.9945,108.2878,108.4967,108.6661,109.0126,109.2368
4.33891,193.1518,191.5519,190.0276,188.4238,186.5171,184.4630,182.4597,180.3698,178.2213,175.8361,173.5160,170.8929,168.5210,166.2169,163.7213,160.8411,157.6898,154.1324,150.4382,146.4393,141.7682,136.7235,131.5574,127.0944,122.8775,118.8626,115.3808,112.1634,109.1871,106.6148,104.4873,102.6148,101.1440,99.8543,98.8554,98.0326,97.4603,97.139,96.956,96.953,96.901,97.127,97.241,97.508,97.756,98.023,98.333,98.673,99.061,99.446,99.7743,100.2539,100.4746,100.3841,100.7031,100.6838,100.6700,100.6093,100.6104,100.6087,100.5436,100.5640,100.6082,100.5375,100.7842,100.8543,100.9851,100.9812,101.1617,101.3615,101.4305,101.6341,101.7969,101.9178,102.0530,102.3604,102.3974,102.7224,102.9216,103.0480,103.3648,103.5480,103.8052,103.8670,104.2368,104.4625,104.6639,104.9117,105.1711,105.4575,105.7141,105.9398,106.1529,106.5491,106.7472,106.9840,107.1192,107.4205,107.6562,107.9078,108.2092,108.4603,108.5999,108.9564,109.2174
4.35403,193.2351,191.6308,190.1231,188.4906,186.6744,184.5927,182.6893,180.7097,178.6391,176.2842,173.9382,171.3383,168.8284,166.3962,163.8902,161.0342,157.9625,154.3251,150.6529,146.6617,142.0872,137.0061,131.9349,127.3962,123.1722,119.0933,115.6589,112.2826,109.3311,106.6678,104.5695,102.6611,101.1678,99.8383,98.8118,97.9939,97.3653,96.999,96.837,96.826,96.723,96.954,97.081,97.332,97.525,97.872,98.126,98.517,98.837,99.214,99.6115,100.0342,100.2610,100.3262,100.6198,100.5927,100.5386,100.5248,100.5303,100.4923,100.4586,100.4873,100.5342,100.4890,100.7036,100.8289,100.8764,100.8940,101.0585,101.2903,101.3780,101.5971,101.8124,101.9111,102.0055,102.2892,102.3935,102.7036,102.8311,103.0144,103.2721,103.4564,103.7141,103.8273,104.2108,104.4018,104.6402,104.8819,105.1396,105.4167,105.6672,105.9194,106.1098,106.5050,106.7224,107.0370,107.1369,107.4216,107.7268,108.0425,108.2732,108.4691,108.6451,108.9553,109.2064
4.36915,193.2032,191.6366,190.0462,188.4664,186.6239,184.6784,182.6944,180.8172,178.8216,176.4372,174.2092,171.5892,169.0600,166.7038,164.1971,161.3288,158.0991,154.4873,150.7043,146.8155,142.2709,137.2610,132.1718,127.6140,123.3778,119.2428,115.7263,112.4191,109.4124,106.7528,104.6090,102.6735,101.1492,99.7930,98.7599,97.9235,97.2803,96.891,96.716,96.687,96.614,96.798,96.930,97.176,97.442,97.683,97.987,98.275,98.676,99.039,99.4240,99.8915,100.1641,100.1338,100.4449,100.4593,100.3750,100.3882,100.4312,100.3789,100.3392,100.4295,100.4102,100.3948,100.5011,100.7048,100.7203,100.7390,100.9912,101.1377,101.2104,101.4548,101.6344,101.7208,101.9207,102.2219,102.2505,102.5589,102.7225,102.8645,103.1432,103.3767,103.6090,103.7390,104.0760,104.2605,104.5303,104.7764,105.0826,105.2720,105.5617,105.7880,105.9972,106.4053,106.5418,106.9240,107.0732,107.3530,107.6680,107.8590,108.1547,108.3827,108.5435,108.8722,109.1096
4.38427,193.3437,191.7963,190.3050,188.5289,186.6825,184.6530,182.7195,180.7985,178.6939,176.4907,174.2032,171.6345,169.1171,166.6748,164.1122,161.4412,158.3099,154.7092,150.9651,147.1944,142.6623,137.7244,132.6253,128.1171,123.9074,119.6509,116.1215,112.7179,109.7249,107.0398,104.8715,102.9330,101.3856,99.9488,98.9597,98.0926,97.4085,97.014,96.826,96.795,96.670,96.867,97.031,97.222,97.496,97.766,98.010,98.349,98.690,99.130,99.4581,99.9036,100.1841,100.2233,100.5261,100.5005,100.4831,100.4303,100.4804,100.4826,100.4542,100.4178,100.4145,100.3726,100.5539,100.7462,100.7843,100.7751,100.9717,101.1710,101.2375,101.4385,101.5926,101.7892,101.9107,102.1977,102.2200,102.5948,102.7092,102.8807,103.1307,103.2963,103.5724,103.7026,104.0272,104.2489,104.4864,104.6950,105.0114,105.2653,105.4853,105.7244,105.9749,106.3469,106.5256,106.8987,107.0223,107.3083,107.5556,107.8900,108.1166,108.2979,108.4967,108.8747,109.0931
4.39938,193.3306,191.8894,190.2827,188.5997,186.7119,184.6590,182.7348,180.7936,178.6786,176.3922,174.1422,171.5507,169.0812,166.6062,164.1754,161.4308,158.3279,154.9199,151.1236,147.2609,142.8949,137.9406,132.9009,128.2974,124.0959,120.0071,116.4820,113.0681,110.0049,107.2217,105.0501,103.1057,101.5103,100.0697,98.9995,98.1122,97.4570,97.008,96.771,96.750,96.704,96.838,96.966,97.263,97.417,97.733,98.027,98.339,98.626,99.020,99.3981,99.8355,100.2217,100.2146,100.4875,100.5283,100.4766,100.4357,100.4662,100.4826,100.4161,100.4700,100.4853,100.4129,100.6166,100.7369,100.8121,100.8045,101.0223,101.1634,101.2456,101.4646,101.6318,101.7179,101.8954,102.1476,102.2157,102.5730,102.6863,102.8366,103.1002,103.3007,103.5550,103.7190,104.0300,104.2271,104.4673,104.6928,104.9662,105.2108,105.4483,105.6835,105.9434,106.2560,106.4483,106.8796,106.9951,107.2299,107.5196,107.8088,108.0926,108.3034,108.4532,108.7979,109.0392
4.41450,193.4612,191.9127,190.3035,188.6397,186.8592,184.7997,182.9034,180.9694,178.8614,176.5284,174.2380,171.6310,169.1223,166.7478,164.3084,161.5240,158.4154,154.9400,151.1872,147.3264,142.9989,138.1768,133.1386,128.5573,124.2484,120.1392,116.5328,113.1321,110.0322,107.2287,105.0317,103.0644,101.4689,100.0742,98.9296,98.0404,97.3040,96.908,96.687,96.635,96.488,96.711,96.797,97.076,97.293,97.575,97.873,98.177,98.503,98.979,99.3084,99.7833,100.1152,100.1015,100.4842,100.4460,100.4492,100.3990,100.4263,100.4279,100.3816,100.4050,100.4285,100.4290,100.5835,100.6878,100.6960,100.7582,100.9509,101.0873,101.2467,101.4312,101.5868,101.6998,101.8734,102.1277,102.1501,102.5229,102.6632,102.8253,103.0852,103.2860,103.5311,103.6234,104.0115,104.2222,104.4421,104.7014,104.8957,105.2020,105.4596,105.7047,105.8974,106.2664,106.4591,106.7767,106.9252,107.2265,107.4476,107.7740,108.0382,108.2271,108.4618,108.7527,108.9831
4.42962,193.3720,191.8907,190.3780,188.6622,186.8251,184.7837,183.0138,181.1943,179.1794,176.8504,174.5237,171.8764,169.3499,166.9520,164.3940,161.6523,158.6275,155.1148,151.4647,147.6264,143.3615,138.5044,133.4570,128.8979,124.5872,120.4111,116.7616,113.4178,110.2809,107.4829,105.2224,103.2489,101.6004,100.1694,99.0640,98.1203,97.4106,96.945,96.669,96.598,96.501,96.631,96.760,97.026,97.235,97.506,97.801,98.046,98.452,98.822,99.1606,99.6656,99.9697,100.0706,100.4051,100.3891,100.4134,100.3582,100.3245,100.3549,100.2776,100.3725,100.3698,100.3179,100.4812,100.6462,100.6567,100.6954,100.8858,101.0624,101.1275,101.3372,101.5243,101.6634,101.7384,102.1175,102.0999,102.4421,102.5905,102.7820,102.9823,103.1518,103.4542,103.5712,103.9205,104.1093,104.4089,104.5850,104.8659,105.1363,105.3841,105.6137,105.7837,106.2572,106.4465,106.7776,106.8692,107.1457,107.4294,107.7070,108.0116,108.1738,108.3493,108.6573,108.9376
4.44474,193.1969,191.6257,190.0491,188.4612,186.6133,184.5788,182.8376,180.9498,178.8538,176.5270,174.2513,171.5663,169.0809,166.6268,164.3495,161.7195,158.7206,155.4067,151.8080,148.0167,143.8765,139.1305,134.0464,129.3803,125.1251,120.8339,117.1300,113.7406,110.5820,107.7859,105.4871,103.4676,101.8258,100.3414,99.2114,98.2190,97.4838,97.007,96.723,96.630,96.488,96.641,96.739,96.958,97.176,97.422,97.677,98.025,98.330,98.713,99.0777,99.5448,99.8759,99.9676,100.2918,100.2886,100.2735,100.2433,100.2794,100.2438,100.1947,100.2454,100.2147,100.1872,100.3619,100.4676,100.5178,100.5129,100.7336,100.9164,101.0194,101.2131,101.3619,101.4622,101.6726,101.8997,101.9633,102.2772,102.3997,102.5885,102.8598,103.0038,103.3037,103.3997,103.7400,103.9617,104.1996,104.4380,104.6888,104.9277,105.1543,105.4067,105.6553,106.0156,106.2195,106.5938,106.7039,106.9914,107.2406,107.5216,107.7869,107.9498,108.2071,108.5119,108.7686
4.45986,193.3592,191.8071,190.3201,188.7668,186.9402,184.9169,183.1897,181.3386,179.3163,177.0109,174.7419,172.0848,169.6864,167.2587,164.9440,162.3554,159.4125,156.1571,152.6212,148.8918,144.6951,139.9283,134.8266,130.1120,125.7261,121.4027,117.6668,114.1571,111.0277,108.2060,105.8647,103.7978,102.0375,100.5549,99.3951,98.3946,97.6625,97.134,96.844,96.682,96.562,96.683,96.841,97.043,97.234,97.451,97.753,98.040,98.392,98.760,99.0962,99.5902,99.9207,100.0304,100.3370,100.3750,100.3435,100.3223,100.3283,100.3304,100.2147,100.3054,100.2429,100.2016,100.3815,100.5250,100.5913,100.5815,100.7554,100.9207,101.0152,101.2152,101.3870,101.5185,101.6598,101.9511,102.0103,102.3250,102.4239,102.5685,102.8185,102.9886,103.2451,103.3761,103.7375,103.9310,104.1277,104.3576,104.6821,104.9005,105.1462,105.3799,105.5679,105.9902,106.1630,106.4429,106.5810,106.8375,107.1125,107.3940,107.6940,107.8614,108.0543,108.3750,108.6337
4.47497,193.2109,191.7543,190.1406,188.4989,186.6891,184.7720,183.0069,181.0846,179.0931,176.8349,174.6657,172.1937,169.9526,167.6537,165.3554,162.8909,159.9286,156.6371,153.0480,149.2777,145.2246,140.3663,135.1777,130.4623,126.0411,121.7314,117.9869,114.4206,111.2377,108.3629,105.9389,103.8800,102.0800,100.5800,99.3806,98.4103,97.6131,97.088,96.787,96.633,96.460,96.638,96.699,96.883,97.131,97.332,97.607,97.898,98.279,98.602,98.9280,99.4771,99.8080,99.9040,100.2766,100.2886,100.2520,100.2320,100.2343,100.2400,100.1623,100.2463,100.2337,100.1446,100.3811,100.4354,100.5389,100.5126,100.7091,100.8629,100.9246,101.1520,101.3463,101.4691,101.6069,101.8869,101.9137,102.2549,102.3920,102.6069,102.7446,102.9429,103.2074,103.3269,103.6783,103.9051,104.0886,104.3434,104.6600,104.8543,105.0966,105.3520,105.5480,105.9623,106.0897,106.3851,106.5606,106.8080,107.1051,107.3491,107.6303,107.7754,108.0171,108.3291,108.5954
4.49009,193.2566,191.8270,190.1592,188.5664,186.7686,184.8654,183.1203,181.2795,179.4118,177.0235,174.7847,172.2090,169.7726,167.3918,165.0418,162.5790,159.6386,156.4439,153.0664,149.6123,145.5601,140.8368,135.7285,131.0258,126.6483,122.2079,118.4828,114.9003,111.6838,108.7835,106.2938,104.2228,102.4593,100.8963,99.7022,98.7211,97.8843,97.322,97.030,96.834,96.679,96.751,96.909,97.084,97.276,97.463,97.726,98.012,98.330,98.693,99.0074,99.5321,99.8946,99.9805,100.3328,100.3866,100.3310,100.3448,100.3047,100.3872,100.3150,100.3351,100.3270,100.2881,100.4307,100.5040,100.5785,100.6042,100.7801,100.8958,101.0235,101.1919,101.3643,101.4490,101.6174,101.9307,101.8992,102.2852,102.3368,102.5515,102.7875,102.9530,103.1907,103.3471,103.6558,103.8585,104.0934,104.2990,104.6157,104.8121,105.1128,105.3013,105.5097,105.9261,106.0132,106.4049,106.5275,106.8099,107.0412,107.3356,107.6019,107.7698,107.9588,108.3162,108.5166
4.50521,193.2945,191.7180,190.2637,188.5382,186.7043,184.9977,183.1729,181.4338,179.3756,177.0856,174.9275,172.1981,169.8333,167.3876,165.1775,162.7186,159.8179,156.6153,153.2945,149.6547,145.7688,141.0896,135.9943,131.3225,126.9190,122.6039,118.8036,115.2175,111.9332,109.0753,106.5953,104.4560,102.6661,101.0422,99.8236,98.7683,97.9349,97.332,97.056,96.870,96.698,96.779,96.849,97.111,97.241,97.462,97.698,97.997,98.289,98.693,98.9846,99.4954,99.8967,100.0263,100.4110,100.4138,100.4355,100.3590,100.4212,100.4372,100.3128,100.3693,100.3493,100.3082,100.4726,100.5816,100.6159,100.6307,100.8208,100.9429,101.0131,101.2340,101.3944,101.5291,101.6398,101.9441,101.9629,102.2848,102.3898,102.5862,102.8242,102.9658,103.2551,103.3248,103.7060,103.8910,104.1353,104.3088,104.6416,104.8779,105.1056,105.3727,105.5479,105.8813,106.0805,106.3767,106.4737,106.7951,107.0377,107.2854,107.5879,107.7894,107.9971,108.2688,108.5057
4.52033,193.3211,191.8740,190.3283,188.7018,187.0028,185.1154,183.4052,181.6020,179.5897,177.2759,175.1020,172.5162,170.1332,167.6683,165.4181,162.9744,160.1132,156.9822,153.6851,149.8902,146.0357,141.4286,136.2965,131.5418,127.1550,122.7575,119.0017,115.4025,112.0741,109.1957,106.7185,104.5435,102.7330,101.1700,99.9125,98.8400,98.0307,97.451,97.020,96.911,96.658,96.739,96.841,97.024,97.198,97.448,97.686,97.994,98.257,98.660,98.9666,99.4783,99.8969,100.0329,100.4136,100.4443,100.4554,100.4147,100.4208,100.4660,100.3545,100.4142,100.3813,100.3902,100.5256,100.6444,100.6304,100.6711,100.8300,101.0039,101.0608,101.2575,101.4838,101.5853,101.6488,101.9314,102.0346,102.2965,102.4130,102.6193,102.8350,103.0591,103.2932,103.3528,103.7163,103.8874,104.1460,104.3679,104.6499,104.8545,105.1304,105.3144,105.5178,105.9353,106.0574,106.4192,106.4889,106.7971,107.0139,107.2848,107.5998,107.7977,107.9944,108.3016,108.5596
4.53545,193.4285,191.9595,190.4374,188.8376,187.0643,185.2323,183.6314,181.7223,179.7816,177.5172,175.4346,172.9379,170.5831,168.1657,165.8858,163.4695,160.5909,157.4429,153.9872,150.2378,146.3032,141.7173,136.5998,131.8337,127.3409,122.9235,119.1413,115.5388,112.3121,109.3398,106.8365,104.6630,102.8980,101.2456,99.9739,98.8731,98.0067,97.387,97.078,96.891,96.657,96.708,96.752,97.022,97.153,97.390,97.636,97.924,98.169,98.584,98.9052,99.3930,99.7650,99.9568,100.3786,100.3725,100.4551,100.4274,100.4279,100.4274,100.3503,100.4379,100.4446,100.3670,100.5205,100.6231,100.6591,100.6984,100.8293,100.9812,101.0660,101.2611,101.4551,101.5748,101.6779,101.9817,102.0067,102.3215,102.4340,102.5959,102.8487,103.0222,103.2822,103.3958,103.7622,103.8808,104.1630,104.3481,104.6652,104.9030,105.1319,105.3925,105.5017,106.0050,106.0887,106.4562,106.5959,106.8719,107.0693,107.3742,107.6109,107.8126,108.0211,108.3492,108.5510
4.55057,193.5146,192.0774,190.4906,188.7409,186.9906,185.1471,183.5158,181.7005,179.6501,177.3640,175.2474,172.6477,170.4220,168.0950,165.9168,163.4584,160.7034,157.6325,154.2960,150.6424,146.8341,142.2673,137.0879,132.3224,127.9004,123.4953,119.7005,116.0780,112.7708,109.6946,107.2163,105.0123,103.1553,101.5287,100.2321,99.1407,98.2509,97.612,97.238,97.067,96.753,96.811,96.885,97.081,97.212,97.483,97.684,97.995,98.272,98.610,98.9080,99.4115,99.8464,100.0182,100.4191,100.4824,100.5393,100.5147,100.5539,100.5258,100.4719,100.5246,100.5111,100.4619,100.6108,100.7263,100.6911,100.7814,100.9015,101.1049,101.1495,101.3529,101.4953,101.5873,101.7579,102.0053,102.0193,102.3535,102.4660,102.6278,102.8775,103.0709,103.3277,103.4496,103.7474,103.9637,104.1735,104.3822,104.6577,104.9343,105.1758,105.3716,105.5909,105.9267,106.1143,106.4719,106.6366,106.9297,107.1049,107.3605,107.6571,107.8247,108.0522,108.3728,108.6266
4.56568,193.5342,192.0028,190.4433,188.7778,187.0017,185.1644,183.5707,181.7413,179.6644,177.4046,175.1919,172.8058,170.5539,168.3361,166.0943,163.7306,161.0774,158.1044,154.8777,151.1897,147.4237,142.8872,137.7896,133.0180,128.4899,124.0550,120.1487,116.4882,113.1016,110.1279,107.5275,105.2536,103.3906,101.6975,100.3951,99.2492,98.3485,97.709,97.293,97.054,96.822,96.821,96.878,97.055,97.205,97.527,97.687,97.953,98.305,98.607,98.9343,99.4175,99.8227,100.0135,100.4327,100.4848,100.5819,100.5090,100.5629,100.5421,100.5168,100.5191,100.4764,100.4719,100.6235,100.7306,100.7632,100.7430,100.9310,101.0511,101.1661,101.3238,101.5073,101.6347,101.7396,101.9759,102.0275,102.3120,102.4888,102.6218,102.8603,103.0157,103.2705,103.4214,103.7020,103.9315,104.1201,104.4355,104.6532,104.8805,105.1678,105.4040,105.5926,105.9658,106.0550,106.3996,106.5645,106.8726,107.1257,107.3659,107.6515,107.8502,108.0208,108.3597,108.6038
4.58080,193.4384,191.9621,190.3729,188.9006,187.0994,185.3983,183.8305,182.1927,180.2181,177.9774,175.8051,173.3017,171.0045,168.5983,166.3785,164.0847,161.3791,158.4299,155.2373,151.7164,148.0186,143.5548,138.4237,133.6678,129.1435,124.6452,120.7362,116.9655,113.5559,110.5175,107.8412,105.5644,103.6887,101.9678,100.6113,99.4458,98.4966,97.880,97.359,97.156,96.893,96.878,96.945,97.153,97.248,97.477,97.716,97.964,98.262,98.651,98.9153,99.3977,99.8475,100.0475,100.4701,100.5412,100.6271,100.5825,100.6068,100.6333,100.5960,100.5904,100.5633,100.5593,100.6780,100.7825,100.8158,100.8277,100.9893,101.1661,101.2339,101.4186,101.5847,101.6927,101.7672,102.0452,102.0836,102.4192,102.4960,102.6774,102.9486,103.0621,103.3994,103.4514,103.7870,103.9881,104.1621,104.4554,104.6520,104.9243,105.2169,105.4107,105.6136,105.9734,106.1243,106.4452,106.5627,106.8565,107.1102,107.3362,107.6480,107.8034,108.0396,108.3644,108.5825
4.59592,193.5764,192.0469,190.5012,188.9306,187.2604,185.3681,183.8854,182.1354,180.1846,177.8588,175.7373,173.2153,170.8912,168.4323,166.1875,164.0150,161.3333,158.3993,155.3391,151.9427,148.4398,144.1869,139.1655,134.3177,129.8108,125.2147,121.2344,117.5087,114.0532,111.0029,108.3148,105.9641,104.0023,102.2575,100.8872,99.7245,98.7558,98.056,97.655,97.330,97.012,97.062,97.053,97.210,97.364,97.548,97.829,98.094,98.334,98.667,98.9572,99.4497,99.8524,100.1082,100.4844,100.6146,100.6233,100.6128,100.6406,100.6499,100.5463,100.5914,100.5961,100.5544,100.6979,100.7824,100.8229,100.7894,100.9502,101.1667,101.1771,101.3657,101.5278,101.6435,101.7384,102.0781,102.1360,102.4132,102.5475,102.6632,102.9427,103.0741,103.3594,103.4288,103.7784,103.9560,104.1950,104.4288,104.7025,104.9138,105.2072,105.3547,105.5793,105.9363,106.1100,106.4005,106.5961,106.8906,107.1047,107.3924,107.6562,107.8600,107.9954,108.3576,108.6019
4.61104,193.2593,191.9107,190.3638,188.7333,187.1576,185.3356,183.7667,181.9672,179.9582,177.6508,175.3073,172.6508,170.2418,167.8288,165.5367,163.3938,161.1040,158.3638,155.5661,152.2525,148.9441,144.8198,139.8576,135.0418,130.4853,125.9249,121.9249,118.1034,114.6757,111.5057,108.8051,106.4062,104.3717,102.6667,101.2277,99.9977,99.0073,98.290,97.794,97.466,97.193,97.202,97.219,97.349,97.487,97.688,97.943,98.148,98.433,98.742,99.0367,99.5424,99.9486,100.1401,100.6333,100.7034,100.7124,100.7192,100.7424,100.6876,100.6508,100.7147,100.7096,100.6441,100.7469,100.8802,100.9192,100.8757,101.0249,101.1582,101.2345,101.4345,101.5746,101.6955,101.7831,102.0480,102.0797,102.4198,102.5249,102.6661,102.9017,103.1068,103.3452,103.4203,103.7243,103.9588,104.1746,104.3977,104.6424,104.8853,105.1588,105.3198,105.5599,105.9232,106.0893,106.4056,106.5418,106.8401,107.0751,107.3362,107.5633,107.8023,107.9622,108.2887,108.5412
