Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
4.20285,27.257830,27.181767,27.46421,27.33557,27.61969,28.06656,28.41611,28.39262,29.03132,27.64206,28.60850,29.21700,29.86353,30.85514,31.9978,33.3512,34.4681,35.9027,37.7243,40.1191,41.8814,44.0470,45.6600,47.6667,49.3915,51.3171,52.1298,53.8977,54.1611,55.1432,55.5962,56.1907,56.1560,56.4681,55.5962,55.0996,54.7534,54.4334,53.6544,53.2494,53.0582,52.4295,51.6298,49.9021,49.6079,49.1387,48.9927,47.6969,48.0984,46.5632,46.1443,46.5766,46.7226,46.8507,47.3166,47.7657,47.5218,48.4905,49.0593,49.7265,50.8971,51.5761,51.8221,52.5106,52.1409,52.8361,52.5190,53.2103,52.9597,53.6532,52.9435,53.5140,53.7131,53.5928,53.8490,53.6946,54.2830,53.6147,53.6219,51.7550,52.4676,53.3814,53.1734,52.5392,53.8977,53.8876,51.8020,52.8305,53.8194,53.0190,53.7729,52.1874,51.9720,51.9217,52.7131,51.6113,51.3697,51.9463,51.1270,51.9329,51.9989,50.5246,51.4357,51.1337,49.8126
4.21797,27.280682,27.168751,27.46875,27.32670,27.59830,28.07159,28.42273,28.38580,29.03580,27.61875,28.60227,29.20227,29.84773,30.83409,31.9466,33.3131,34.4102,35.8369,37.6636,40.0335,41.7903,43.9773,45.5824,47.6102,49.3312,51.2750,52.0545,53.8403,54.1193,55.1273,55.5994,56.1716,56.1562,56.4545,55.6284,55.1744,54.8136,54.4716,53.7188,53.2949,53.1409,52.5136,51.7648,50.0068,49.6886,49.2301,49.0739,47.7682,48.1705,46.6261,46.1892,46.5852,46.7017,46.8597,47.2920,47.7438,47.5023,48.4653,49.0267,49.6989,50.8926,51.5744,51.8210,52.5347,52.1545,52.8864,52.5455,53.2403,52.9989,53.7097,52.9932,53.5273,53.7477,53.6063,53.8812,53.7313,54.3193,53.6256,53.6705,51.7983,52.4994,53.4040,53.2040,52.5705,53.9250,53.9000,51.8386,52.8778,53.8636,53.0557,53.8403,52.2330,52.0034,51.9665,52.7687,51.6330,51.3960,51.9767,51.1545,51.9540,52.0381,50.5636,51.4653,51.1733,49.8614
4.23308,27.272728,27.146852,27.46970,27.33100,27.62180,28.06818,28.41608,28.37529,29.02156,27.60373,28.58566,29.15967,29.83508,30.80186,31.8928,33.2547,34.3584,35.8024,37.5822,39.9417,41.7139,43.9202,45.5128,47.5216,49.2821,51.2063,51.9866,53.8118,54.0897,55.1148,55.5629,56.1783,56.1486,56.5152,55.6486,55.2005,54.8514,54.5134,53.7768,53.3881,53.2115,52.5699,51.8304,50.0944,49.8042,49.2949,49.1573,47.8386,48.2488,46.6597,46.2022,46.5688,46.6993,46.8397,47.2517,47.6964,47.4499,48.4149,49.0093,49.6772,50.8339,51.5466,51.8234,52.5350,52.1678,52.8910,52.5723,53.2657,53.0245,53.7238,53.0379,53.5804,53.7896,53.6824,53.9161,53.7541,54.3485,53.7028,53.7005,51.8427,52.5256,53.4592,53.2378,52.6072,53.9540,53.9429,51.8683,52.8922,53.8945,53.0880,53.8852,52.2733,52.0658,52.0023,52.7920,51.6713,51.4289,52.0093,51.1935,51.9907,52.0658,50.6037,51.4936,51.1993,49.8998
4.24820,27.289911,27.150776,27.47949,27.34202,27.61364,28.05322,28.40521,28.35144,28.97727,27.58093,28.53104,29.15965,29.79656,30.74446,31.8459,33.1896,34.2772,35.7195,37.4961,39.8487,41.5970,43.8160,45.4390,47.4363,49.1951,51.1430,51.9246,53.7700,54.0382,55.0904,55.5560,56.1746,56.1497,56.5416,55.6691,55.2417,54.8847,54.5793,53.8448,53.4673,53.3132,52.6657,51.9152,50.1763,49.8936,49.3908,49.2711,47.9257,48.3010,46.7134,46.2223,46.6075,46.7118,46.8004,47.2683,47.6563,47.4307,48.3708,48.9623,49.6225,50.8182,51.5560,51.7949,52.5521,52.1713,52.9146,52.5992,53.2977,53.0820,53.7932,53.0854,53.6092,53.8404,53.7040,53.9834,53.8054,54.4163,53.7317,53.7705,51.8692,52.5432,53.5050,53.2439,52.6508,54.0072,53.9678,51.8830,52.9180,53.9457,53.1197,53.9063,52.2788,52.0837,52.0299,52.8664,51.7129,51.4762,52.0516,51.2278,52.0565,52.1491,50.6646,51.5438,51.2494,49.9656
4.26332,27.267454,27.157658,27.44313,27.31869,27.57658,28.01182,28.38176,28.32545,28.96847,27.55180,28.51633,29.14189,29.74831,30.69764,31.7843,33.1098,34.2055,35.6278,37.3975,39.7218,41.4623,43.6926,45.3328,47.2934,49.0985,51.0467,51.8767,53.7134,54.0084,55.0614,55.5394,56.1318,56.1295,56.5265,55.6909,55.3074,54.9336,54.6047,53.8812,53.5479,53.3502,52.7421,51.9713,50.2590,49.9521,49.4617,49.3378,47.9966,48.3536,46.7731,46.2348,46.5935,46.6954,46.7652,47.2190,47.6334,47.3649,48.3407,48.9240,49.5940,50.7934,51.4730,51.7703,52.5214,52.1712,52.9020,52.5726,53.3164,53.1064,53.7736,53.1166,53.6436,53.8739,53.7584,54.0056,53.8238,54.4459,53.7556,53.7607,51.8970,52.5434,53.5146,53.2922,52.6622,54.0664,53.9994,51.9200,52.9454,53.9443,53.1548,53.9127,52.3260,52.1149,52.0253,52.8919,51.7652,51.5011,52.1002,51.2962,52.0800,52.1678,50.7072,51.5974,51.3136,50.0135
4.27844,27.259848,27.158644,27.45186,27.28939,27.56127,28.00219,28.35230,28.30142,28.94748,27.52024,28.46937,29.06510,29.68162,30.63895,31.7314,33.0312,34.1072,35.5055,37.2916,39.6472,41.3638,43.5821,45.2358,47.2254,49.0000,50.9475,51.7681,53.6198,53.9677,55.0263,55.5252,56.1318,56.1608,56.5585,55.7090,55.3091,54.9874,54.6712,53.9327,53.5722,53.4234,52.8096,52.0553,50.3725,50.0356,49.5853,49.4267,48.0613,48.4240,46.7872,46.2555,46.5979,46.6751,46.7500,47.1712,47.5919,47.3222,48.2856,48.8567,49.5706,50.7615,51.4568,51.7823,52.5098,52.1652,52.8917,52.6209,53.3578,53.1182,53.8310,53.1537,53.6833,53.9092,53.7806,54.0257,53.8583,54.4628,53.7916,53.7992,51.9442,52.6094,53.5531,53.3058,52.6964,54.0629,54.0334,51.9743,52.9644,53.9874,53.1827,53.9628,52.3900,52.1472,52.1067,52.9076,51.7943,51.5449,52.1406,51.3293,52.1439,52.2123,50.7522,51.6488,51.3342,50.0596
4.29356,27.264046,27.148315,27.43034,27.27809,27.55506,27.98764,28.33371,28.26798,28.91124,27.48146,28.44213,29.02809,29.64157,30.58820,31.6758,32.9803,34.0337,35.4410,37.1803,39.5208,41.2376,43.4708,45.1438,47.1506,48.9056,50.8792,51.7056,53.5494,53.9028,54.9590,55.5140,56.1062,56.1854,56.5770,55.7618,55.3399,55.0000,54.6989,54.0084,53.6466,53.4916,52.8882,52.1511,50.4135,50.1287,49.6326,49.4747,48.1258,48.5028,46.8511,46.2944,46.6202,46.7095,46.7449,47.1517,47.5371,47.2921,48.2438,48.8146,49.5017,50.7169,51.4388,51.7556,52.5034,52.1770,52.9191,52.6376,53.3713,53.1494,53.8455,53.1803,53.6899,53.9331,53.8242,54.0455,53.8831,54.4966,53.7994,53.8365,51.9522,52.6315,53.5730,53.3466,52.7461,54.0927,54.0820,51.9989,53.0191,54.0213,53.2000,54.0169,52.3972,52.1989,52.1292,52.9219,51.8382,51.5714,52.2157,51.3573,52.1669,52.2421,50.7742,51.6567,51.3730,50.0596
4.30867,27.255056,27.136517,27.42416,27.26236,27.53202,27.96124,28.29888,28.26067,28.87640,27.45225,28.39382,28.97191,29.57640,30.51292,31.5921,32.9000,33.9281,35.3421,37.0685,39.4084,41.1427,43.3517,45.0090,47.0079,48.7871,50.7590,51.6129,53.4326,53.8242,54.9056,55.4595,56.1152,56.1579,56.6045,55.7775,55.3736,55.0185,54.7517,54.0225,53.7034,53.5444,52.9579,52.2208,50.5079,50.2253,49.6921,49.5382,48.1770,48.5697,46.8888,46.3320,46.6135,46.7073,46.7208,47.1011,47.5022,47.2146,48.1860,48.7511,49.4095,50.6489,51.4129,51.7388,52.4944,52.1646,52.9191,52.6438,53.3713,53.1798,53.8691,53.2017,53.6989,53.9534,53.8433,54.0860,53.9511,54.5163,53.8242,53.8478,51.9831,52.6685,53.6084,53.3865,52.7562,54.1225,54.0927,52.0079,53.0371,54.0489,53.2292,54.0073,52.4202,52.2388,52.1382,52.9270,51.8702,51.6275,52.2258,51.4062,52.2118,52.2657,50.8140,51.7084,51.3949,50.0860
4.32379,27.260965,27.128838,27.44134,27.27028,27.53070,27.93860,28.32292,28.22478,28.83388,27.40515,28.35910,28.92599,29.53564,30.47094,31.5055,32.8333,33.8125,35.2456,36.9320,39.2906,41.0280,43.2248,44.8969,46.9238,48.6815,50.6979,51.5296,53.3887,53.7544,54.8657,55.4408,56.0981,56.1705,56.6014,55.7950,55.4008,55.0844,54.7939,54.0702,53.7401,53.5877,53.0203,52.3103,50.5713,50.2703,49.7829,49.6255,48.2325,48.5866,46.9561,46.3553,46.6458,46.7034,46.7303,47.0965,47.4759,47.1787,48.1524,48.6864,49.3690,50.6217,51.3547,51.6743,52.4572,52.1513,52.9342,52.6338,53.3832,53.1606,53.8936,53.2050,53.7434,53.9940,53.8531,54.1096,53.9671,54.5548,53.8717,53.8876,52.0126,52.6853,53.6321,53.3958,52.7632,54.1414,54.1239,52.0203,53.0428,54.0702,53.2774,54.0609,52.4463,52.2171,52.1754,52.9874,51.8783,51.6590,52.2697,51.4490,52.2407,52.2780,50.8273,51.7253,51.4413,50.1075
4.33891,27.293047,27.130795,27.43819,27.26876,27.50055,27.92329,28.28698,28.19536,28.81623,27.41280,28.31898,28.88797,29.48400,30.41335,31.4393,32.7417,33.7804,35.1645,36.8284,39.1650,40.9316,43.1313,44.8019,46.8438,48.6104,50.5717,51.4432,53.2986,53.6821,54.8085,55.3714,56.0883,56.1573,56.5927,55.8041,55.4073,55.0839,54.7919,54.0900,53.7881,53.6623,53.0767,52.3648,50.6468,50.3670,49.8659,49.7058,48.3278,48.6694,46.9807,46.3891,46.6711,46.7086,46.7373,47.0442,47.4354,47.1413,48.0806,48.6529,49.3245,50.5607,51.3024,51.6429,52.4382,52.1374,52.9139,52.6429,53.3780,53.1849,53.9095,53.2312,53.7522,54.0055,53.8957,54.1231,53.9851,54.5591,53.8808,53.9205,52.0215,52.6904,53.6512,53.4205,52.7726,54.1617,54.1071,52.0557,53.0535,54.0800,53.3008,54.1087,52.4625,52.2323,52.1876,53.0166,51.8929,51.6733,52.2726,51.4421,52.2539,52.2765,50.8526,51.7655,51.4509,50.1253
4.35403,27.270420,27.136314,27.43488,27.26987,27.50828,27.92108,28.27704,28.19040,28.80684,27.38631,28.29360,28.86865,29.44868,30.37252,31.4266,32.6777,33.7141,35.0469,36.7550,39.0475,40.8068,42.9884,44.6959,46.7605,48.5193,50.4873,51.3482,53.2185,53.6015,54.7428,55.3543,56.0602,56.1413,56.5971,55.8273,55.4249,55.1198,54.8251,54.1595,53.8328,53.6943,53.1606,52.4288,50.7185,50.4691,49.9376,49.8024,48.3808,48.7334,47.0557,46.4338,46.7003,46.7125,46.6998,47.0281,47.4145,47.1104,48.0155,48.6026,49.2704,50.5281,51.2599,51.6352,52.4227,52.1225,52.9249,52.6396,53.3681,53.1948,53.9134,53.2566,53.7787,54.0094,53.9089,54.1457,53.9983,54.5762,53.9244,53.9316,52.0403,52.7230,53.6556,53.4305,52.8046,54.1893,54.1347,52.0635,53.1043,54.0883,53.2914,54.0828,52.4812,52.2395,52.2185,53.0160,51.9073,51.6827,52.2853,51.4520,52.2677,52.2886,50.8786,51.7643,51.4845,50.1402
4.36915,27.299559,27.166300,27.42621,27.25385,27.50606,27.92456,28.26156,28.16960,28.78139,27.37390,28.28910,28.82599,29.39593,30.32929,31.3700,32.6233,33.6085,34.9796,36.6922,38.9345,40.6850,42.9113,44.5975,46.6971,48.4482,50.4466,51.2819,53.1779,53.6112,54.7373,55.3425,56.0771,56.1674,56.6558,55.8623,55.4890,55.1949,54.8860,54.2252,53.9097,53.7968,53.2505,52.5358,50.8260,50.5419,50.0193,49.8656,48.4356,48.8381,47.1041,46.4835,46.7192,46.7263,46.6927,47.0479,47.3789,47.0677,47.9945,48.5765,49.2566,50.5022,51.2566,51.6184,52.4080,52.1377,52.9334,52.6784,53.4262,53.2748,53.9862,53.2858,53.8464,54.0953,53.9725,54.2037,54.0468,54.6393,53.9565,53.9615,52.0765,52.7577,53.7126,53.4895,52.8414,54.2417,54.1685,52.1162,53.1520,54.1162,53.3469,54.1498,52.5308,52.2919,52.2528,53.0584,51.9449,51.7236,52.3117,51.4972,52.2968,52.3337,50.9141,51.8150,51.5171,50.1779
4.38427,27.292484,27.150328,27.45588,27.24455,27.50381,27.90251,28.23911,28.16122,28.76743,27.32898,28.23802,28.78322,29.35675,30.24401,31.2958,32.5566,33.5403,34.8867,36.5812,38.8224,40.5632,42.7996,44.4886,46.5545,48.3551,50.3279,51.2081,53.0986,53.4989,54.6983,55.3333,56.0523,56.1569,56.6590,55.8775,55.5114,55.2407,54.9488,54.2631,53.9444,53.8595,53.3344,52.6313,50.9374,50.6307,50.1296,49.9592,48.5550,48.8889,47.1748,46.5185,46.7331,46.7260,46.6721,46.9918,47.3431,47.0218,47.9308,48.5087,49.2042,50.4798,51.2271,51.5926,52.3883,52.1378,52.9319,52.6825,53.4401,53.2554,54.0033,53.3197,53.8829,54.0915,53.9548,54.2364,54.0615,54.6460,53.9951,54.0169,52.1389,52.7963,53.7456,53.4929,52.8655,54.2380,54.2135,52.1324,53.1503,54.1683,53.3589,54.1650,52.5550,52.3137,52.2538,53.0882,51.9929,51.7151,52.3126,51.5131,52.3121,52.3584,50.9205,51.8268,51.5158,50.2190
4.39938,27.264706,27.136711,27.43083,27.23312,27.49945,27.92266,28.23584,28.14379,28.75545,27.32244,28.21296,28.77179,29.33170,30.23475,31.2456,32.4586,33.4504,34.8355,36.4951,38.7211,40.4515,42.7102,44.4314,46.4869,48.2293,50.2386,51.1095,53.0316,53.4564,54.6471,55.2854,56.0523,56.1841,56.6737,55.9096,55.5523,55.2783,54.9858,54.3317,54.0109,53.9009,53.3943,52.6934,50.9946,50.7228,50.2162,50.0245,48.6275,48.9390,47.2184,46.5218,46.7217,46.7059,46.6623,46.9374,47.3045,46.9630,47.8649,48.4237,49.1509,50.4090,51.1672,51.5746,52.3655,52.1231,52.9030,52.6759,53.4499,53.2522,54.0196,53.3480,53.9167,54.0904,53.9902,54.2533,54.0714,54.6830,54.0065,54.0109,52.1460,52.8164,53.7527,53.5185,52.9041,54.2745,54.2222,52.1454,53.1667,54.1607,53.3949,54.1629,52.5605,52.3105,52.2800,53.0670,52.0049,51.7467,52.3502,51.5436,52.3241,52.3851,50.9357,51.8747,51.5359,50.2298
4.41450,27.301855,27.149017,27.42358,27.22926,27.45633,27.88701,28.22707,28.10753,28.72598,27.32533,28.20906,28.74509,29.28166,30.17085,31.1965,32.4290,33.3881,34.7205,36.4498,38.6206,40.3406,42.5797,44.3111,46.3548,48.1326,50.1474,50.9929,52.9263,53.3663,54.5835,55.2293,56.0027,56.1725,56.6878,55.9274,55.5753,55.2718,55.0366,54.3592,54.0398,53.9525,53.4378,52.7402,51.0726,50.8122,50.2762,50.0955,48.7003,48.9858,47.2795,46.5699,46.7767,46.6910,46.6517,46.9023,47.2522,46.9170,47.8046,48.3603,49.0704,50.3466,51.1201,51.5071,52.3401,52.1043,52.8968,52.6457,53.4656,53.2746,54.0098,53.3685,53.8996,54.1163,54.0333,54.2555,54.0791,54.6856,54.0196,54.0158,52.1436,52.8352,53.7435,53.5229,52.9132,54.2686,54.2391,52.1681,53.2025,54.1698,53.4056,54.1998,52.5764,52.3543,52.3095,53.1124,52.0016,51.7948,52.3936,51.5469,52.3461,52.4094,50.9814,51.8783,51.5257,50.2265
4.42962,27.279800,27.135761,27.40563,27.20144,27.45695,27.87141,28.20806,28.13355,28.70971,27.26656,28.17770,28.69536,29.22241,30.14625,31.1148,32.3615,33.3234,34.6396,36.3179,38.5215,40.2235,42.4641,44.2042,46.2566,48.0083,50.0304,50.9255,52.8168,53.2914,54.5221,55.1722,55.9503,56.1330,56.6700,55.9145,55.5717,55.2831,55.0370,54.3891,54.1131,53.9956,53.4950,52.8184,51.1479,50.8758,50.3769,50.1727,48.7809,49.0673,47.3129,46.6175,46.7831,46.6805,46.6358,46.9045,47.2252,46.8841,47.7235,48.2870,49.0149,50.2655,51.0728,51.4823,52.3273,52.0916,52.8874,52.6567,53.4581,53.2511,54.0166,53.3626,53.9255,54.1187,54.0480,54.3013,54.1319,54.7020,54.0237,53.9994,52.1738,52.8173,53.7577,53.5464,52.9244,54.2826,54.2439,52.1876,53.2036,54.1849,53.4150,54.1981,52.5844,52.3510,52.3262,53.1341,52.0408,51.8008,52.3847,51.5629,52.3648,52.4134,50.9553,51.8703,51.5734,50.2688
4.44474,27.293419,27.148329,27.40831,27.21575,27.45685,27.86300,28.18231,28.09871,28.66775,27.26591,28.14401,28.64995,29.18231,30.07012,31.0944,32.2923,33.2659,34.5534,36.2228,38.4412,40.1343,42.3398,44.1025,46.1758,47.9315,49.9347,50.8172,52.7508,53.2422,54.4720,55.1397,55.9504,56.1408,56.7082,55.9428,55.6408,55.3565,55.1068,54.4358,54.2087,54.0793,53.5793,52.9191,51.2605,50.9984,50.4639,50.2907,48.8754,49.1451,47.4175,46.7157,46.8495,46.7238,46.6758,46.9137,47.2131,46.8517,47.6980,48.2843,48.9617,50.2433,51.0674,51.4951,52.3279,52.0874,52.9320,52.7055,53.4973,53.3258,54.0852,53.4142,54.0102,54.2265,54.0841,54.3598,54.1909,54.7535,54.0885,54.0777,52.2309,52.8673,53.8177,53.5809,52.9854,54.3447,54.3145,52.2368,53.2540,54.2735,53.4639,54.2621,52.6521,52.3927,52.3635,53.1942,52.0820,51.8770,52.4493,51.6516,52.3786,52.4898,51.0270,51.9391,51.6370,50.2988
4.45986,27.280979,27.141848,27.40978,27.20924,27.46196,27.84239,28.15815,28.08098,28.65924,27.23315,28.11522,28.59511,29.13206,30.00924,30.9940,32.2076,33.1321,34.4386,36.0793,38.3076,39.9924,42.1815,43.9446,46.0435,47.8397,49.8114,50.7158,52.6364,53.1332,54.3788,55.0728,55.9114,56.1087,56.6799,55.9636,55.6326,55.3962,55.1451,54.4902,54.2609,54.1446,53.6522,53.0027,51.3179,51.0870,50.5413,50.3766,48.9223,49.2272,47.4853,46.7473,46.8739,46.7402,46.6571,46.8935,47.1745,46.8082,47.6359,48.2147,48.9087,50.1761,50.9913,51.4234,52.2842,52.0679,52.9440,52.6891,53.5054,53.3598,54.1060,53.4543,54.0071,54.2734,54.1223,54.3701,54.2283,54.8103,54.1082,54.1196,52.2533,52.9049,53.8549,53.5962,52.9864,54.3755,54.3451,52.2533,53.2674,54.2913,53.4935,54.2897,52.6859,52.4201,52.4000,53.2163,52.1120,51.9038,52.4837,51.6473,52.4511,52.4788,51.0255,51.9473,51.6804,50.3049
4.47497,27.287428,27.154285,27.41086,27.21600,27.45371,27.84343,28.18286,28.05543,28.64057,27.20971,28.10000,28.57086,29.08743,29.94457,30.9097,32.0869,33.0029,34.3057,35.9166,38.1486,39.8314,42.0171,43.7840,45.9149,47.7103,49.6771,50.5806,52.4931,53.0423,54.3114,55.0440,55.8606,56.0914,56.6526,55.9400,55.6686,55.4097,55.1880,54.5297,54.3086,54.1954,53.6983,53.0417,51.3811,51.1829,50.6246,50.4349,48.9926,49.3017,47.5400,46.8131,46.9137,46.7777,46.6880,46.8617,47.1377,46.7600,47.6137,48.1549,48.8440,50.0897,50.9389,51.3789,52.2434,52.0457,52.8800,52.6829,53.5040,53.3606,54.1234,53.4503,54.0217,54.2737,54.1371,54.3926,54.2503,54.8360,54.1120,54.1229,52.2611,52.9331,53.8680,53.5846,52.9931,54.3834,54.3309,52.2766,53.2743,54.2891,53.5337,54.3131,52.7040,52.4400,52.4326,53.2291,52.1457,51.8886,52.5006,51.6686,52.4731,52.5274,51.0783,51.9611,51.6783,50.3474
4.49009,27.275486,27.144329,27.40435,27.21821,27.44502,27.82875,28.16037,28.03322,28.62028,27.14433,28.05613,28.51088,29.03150,29.88660,30.8368,32.0080,32.9118,34.1827,35.8196,38.0023,39.6684,41.8557,43.6294,45.7594,47.6002,49.5607,50.4490,52.3849,52.9192,54.2068,54.9525,55.8179,56.0304,56.6724,55.9525,55.6747,55.4370,55.1712,54.5899,54.2973,54.2417,53.7549,53.1312,51.4851,51.2199,50.7045,50.5355,49.0888,49.3809,47.6065,46.8585,46.9250,46.7841,46.6787,46.8706,47.1220,46.7342,47.5796,48.0951,48.7955,50.0470,50.9049,51.3162,52.1844,51.9851,52.8849,52.6793,53.4863,53.3540,54.0979,53.4679,54.0395,54.2738,54.1501,54.4261,54.2778,54.8310,54.1312,54.1340,52.2961,52.9553,53.8757,53.6105,53.0040,54.3723,54.3482,52.2543,53.3058,54.3099,53.5263,54.3259,52.7257,52.4170,52.4101,53.2572,52.1535,51.8975,52.4857,51.6833,52.4719,52.5464,51.0750,51.9599,51.6959,50.3614
4.50521,27.299088,27.179794,27.37329,27.19749,27.43836,27.82763,28.12785,28.02226,28.59018,27.13128,28.00171,28.47432,28.98231,29.82934,30.7546,31.9309,32.8368,34.0959,35.7021,37.8545,39.5171,41.7083,43.4720,45.6216,47.4555,49.4503,50.3151,52.2934,52.8156,54.1221,54.9007,55.7951,56.0565,56.6604,55.9600,55.7078,55.4640,55.2180,54.6159,54.3704,54.3145,53.8579,53.1992,51.5902,51.3202,50.7785,50.6164,49.1518,49.4304,47.6958,46.9269,46.9977,46.8236,46.6821,46.8419,47.1010,46.7061,47.5776,48.0748,48.7511,49.9909,50.8659,51.3002,52.1769,51.9994,52.8459,52.6530,53.4954,53.3453,54.1473,53.5023,54.0793,54.3271,54.1866,54.4686,54.3151,54.8744,54.1832,54.1461,52.3356,52.9583,53.9167,53.6330,53.0422,54.4030,54.3858,52.2894,53.3447,54.3419,53.5519,54.3744,52.7420,52.4344,52.4241,53.2797,52.1747,51.9372,52.4931,51.6821,52.4772,52.5674,51.1164,52.0120,51.7352,50.3955
4.52033,27.306021,27.138239,27.38907,27.20569,27.40245,27.79209,28.10870,28.00334,28.57804,27.09532,27.97882,28.46098,28.93590,29.77759,30.7074,31.8757,32.7425,33.9928,35.5758,37.7347,39.3779,41.5708,43.3707,45.5145,47.3144,49.3462,50.2196,52.1957,52.7380,54.0295,54.8311,55.7090,56.0234,56.6773,55.9526,55.7168,55.4771,55.2508,54.6349,54.3857,54.3428,53.9142,53.2497,51.6143,51.3969,50.8551,50.7057,49.2330,49.5089,47.7118,46.9693,47.0262,46.8161,46.6689,46.8534,47.0764,46.6745,47.4666,48.0056,48.6884,49.9543,50.7832,51.2419,52.1193,51.9582,52.8333,52.6455,53.4838,53.3551,54.1633,53.5206,54.0914,54.3590,54.2040,54.4783,54.3161,54.9047,54.1962,54.1789,52.3417,52.9565,53.9259,53.6455,53.0875,54.4437,54.3813,52.2910,53.3383,54.3634,53.5524,54.3556,52.7598,52.4521,52.4314,53.3200,52.1711,51.9181,52.5424,51.6890,52.5011,52.5886,51.1098,52.0173,51.7586,50.4136
4.53545,27.288803,27.142462,27.38581,27.18182,27.40133,27.78381,28.09313,27.97395,28.55765,27.07040,27.95233,28.40355,28.88692,29.68404,30.6186,31.8088,32.6646,33.8908,35.4440,37.6125,39.2095,41.4091,43.2029,45.3692,47.2162,49.2095,50.1297,52.0726,52.6319,53.9645,54.7478,55.6380,55.9490,56.6231,55.9296,55.6940,55.4568,55.2627,54.6569,54.4268,54.3875,53.9606,53.3426,51.6935,51.4945,50.9335,50.7744,49.3154,49.5499,47.7877,47.0028,47.0455,46.8210,46.6358,46.8082,47.0349,46.6314,47.4335,47.9412,48.6447,49.8891,50.7323,51.1746,52.0549,51.9290,52.8320,52.6336,53.5127,53.3526,54.1596,53.4900,54.0959,54.3620,54.2045,54.5006,54.3210,54.8969,54.2384,54.2101,52.3869,52.9856,53.9130,53.6341,53.0798,54.4224,54.4002,52.3132,53.3448,54.3720,53.5754,54.3476,52.7522,52.4695,52.4468,53.3282,52.2079,51.9296,52.5482,51.7195,52.5127,52.6147,51.1380,52.0482,51.7439,50.4013
4.55057,27.299532,27.141851,27.38335,27.18288,27.40914,27.78429,28.07444,27.95486,28.51583,27.04455,27.92380,28.36577,28.82532,29.63306,30.5633,31.7134,32.5862,33.8148,35.3406,37.4695,39.1284,41.3025,43.0938,45.2427,47.0733,49.0967,50.0135,51.9672,52.5205,53.8499,54.6741,55.5973,55.9314,56.5615,55.9250,55.7011,55.4496,55.2960,54.6823,54.4578,54.4343,54.0047,53.3769,51.7649,51.5598,51.0293,50.8488,49.3763,49.6260,47.8118,47.0346,47.0826,46.8423,46.6624,46.7884,46.9865,46.5651,47.3400,47.8529,48.5358,49.8072,50.6506,51.0979,51.9936,51.8722,52.7972,52.6084,53.4713,53.3259,54.1383,53.4537,54.0674,54.3552,54.2011,54.4766,54.3259,54.9467,54.2327,54.1647,52.3617,53.0018,53.9343,53.6448,53.0721,54.4396,54.3875,52.3025,53.3394,54.3417,53.5721,54.3576,52.7485,52.4426,52.4596,53.3482,52.1817,51.9343,52.5176,51.7222,52.5064,52.6336,51.1166,52.0193,51.7456,50.3962
4.56568,27.292368,27.133558,27.37486,27.18855,27.37767,27.78339,28.07239,27.94220,28.49158,27.03367,27.87823,28.33446,28.78395,29.58361,30.5028,31.6470,32.4921,33.6975,35.2323,37.2997,38.9927,41.1425,42.9557,45.1274,46.9405,48.9714,49.8906,51.8328,52.4035,53.7615,54.6033,55.5337,55.8771,56.5617,55.9304,55.7059,55.4848,55.3199,54.6987,54.4770,54.4703,54.0505,53.4686,51.8154,51.6588,51.1094,50.9343,49.4388,49.6874,47.8558,47.0774,47.0870,46.8272,46.6279,46.7228,46.9276,46.5152,47.2671,47.7694,48.4719,49.7205,50.5679,51.0348,51.9214,51.8401,52.7250,52.5847,53.4652,53.2901,54.1240,53.4882,54.0847,54.3681,54.1829,54.5213,54.3058,54.9343,54.2082,54.1975,52.3704,52.9877,53.9198,53.6319,53.0819,54.4248,54.3872,52.3064,53.3502,54.3631,53.5629,54.3580,52.7475,52.4450,52.4551,53.3451,52.1818,51.9321,52.5309,51.7222,52.4865,52.6425,51.1178,52.0421,51.7402,50.3883
