Radius_[mm],Normalized_Integrated_Intensity,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105
4.76222,19.54874,19.90539,20.7987,21.4753,22.6118,24.2970,26.2655,28.0654,31.1508,31.8739,35.8452,40.2987,45.6600,50.9851,57.4415,64.8096,71.151,79.241,87.163,98.276,108.209,117.558,131.895,147.315,161.889,177.317,188.573,195.953,199.201,202.513,202.111,198.142,194.581,188.221,181.288,174.433,168.709,163.618,157.233,153.335,151.720,146.752,141.440,133.104,130.725,126.302,124.208,116.2982,114.3131,106.1714,99.8486,96.5677,91.2735,85.6875,82.4507,79.0803,75.6571,74.3698,73.0516,71.1577,71.7523,71.0407,69.6869,70.0063,68.0338,67.8641,66.8320,68.3658,66.8911,67.9885,66.7552,66.8704,67.3165,67.1502,66.9455,67.1875,67.7368,65.7288,66.0860,62.8297,64.1858,65.7993,65.0419,64.7724,66.4123,66.5768,61.8136,64.4679,65.5591,65.0092,65.2878,63.0120,62.1164,62.7655,63.9931,61.7775,61.3756,62.4776,61.3068,62.6227,63.0528,60.8073,62.2299,61.6370,59.8366
4.77734,19.47733,19.84070,20.7483,21.3721,22.4977,24.1570,26.1140,27.8616,30.9244,31.5657,35.4692,39.8244,45.1483,50.3826,56.7390,64.0349,70.304,78.327,86.272,97.237,107.033,116.213,130.391,145.580,160.180,175.595,187.124,194.778,198.217,201.848,201.696,197.957,194.577,188.388,181.512,174.722,168.998,163.895,157.542,153.683,152.017,147.065,141.776,133.449,131.037,126.676,124.583,116.6523,114.7204,106.5628,100.2738,97.0320,91.7419,86.0535,82.6890,79.1756,75.7442,74.3971,73.0971,71.1384,71.7041,71.0052,69.6227,69.8919,67.8948,67.7238,66.7099,68.2221,66.7459,67.8767,66.6285,66.7384,67.1808,67.0081,66.8587,67.0669,67.6163,65.6169,65.9645,62.6942,64.0610,65.6640,64.8814,64.5814,66.2942,66.4372,61.6954,64.3494,65.4750,64.8669,65.1744,62.8977,61.9616,62.6686,63.8762,61.6355,61.2721,62.3331,61.1762,62.4698,62.9006,60.7047,62.0901,61.5320,59.6890
4.79246,19.54535,19.90241,20.7933,21.4208,22.5201,24.1642,26.0999,27.8330,30.8077,31.4340,35.2761,39.5476,44.7979,50.0017,56.3238,63.5712,69.777,77.805,85.681,96.579,106.254,115.346,129.306,144.380,158.897,174.395,186.057,193.892,197.559,201.312,201.470,197.853,194.628,188.516,181.689,175.032,169.307,164.278,157.934,154.019,152.491,147.486,142.257,133.859,131.525,127.146,125.111,117.2245,115.2698,107.1372,100.8324,97.6435,92.3220,86.5649,83.0850,79.4678,75.9575,74.5930,73.2411,71.2623,71.7916,71.0379,69.6527,69.9081,67.8777,67.7600,66.6940,68.2210,66.7870,67.8932,66.6481,66.7147,67.1705,66.9713,66.8330,67.0677,67.5913,65.5855,65.9202,62.6762,64.0258,65.6538,64.9104,64.6045,66.2945,66.4081,61.6860,64.3599,65.4420,64.8312,65.1303,62.8777,61.9713,62.6550,63.8255,61.6470,61.2618,62.3605,61.1843,62.4862,62.8835,60.6561,62.0936,61.5057,59.7164
4.80757,19.53236,19.87668,20.7509,21.3663,22.4683,24.1038,25.9988,27.6862,30.6429,31.2314,35.0629,39.2656,44.4103,49.6227,55.8724,63.1136,69.289,77.293,85.054,95.868,105.473,114.375,128.146,143.027,157.422,172.896,184.675,192.831,196.567,200.612,201.054,197.592,194.521,188.615,181.795,175.176,169.540,164.505,158.189,154.292,152.814,147.789,142.542,134.206,131.876,127.511,125.494,117.5946,115.6654,107.5604,101.2717,98.0598,92.7656,86.9628,83.3700,79.6258,76.0818,74.6917,73.2918,71.3028,71.7558,71.0214,69.5885,69.8565,67.8352,67.6874,66.6093,68.1154,66.6648,67.8046,66.5470,66.6129,67.0830,66.8962,66.7363,66.9707,67.5092,65.5037,65.7918,62.5690,63.9371,65.5476,64.7967,64.5006,66.1801,66.2869,61.5977,64.2430,65.3370,64.7179,65.0201,62.8272,61.8816,62.5604,63.7051,61.5421,61.1661,62.2705,61.0904,62.4115,62.7808,60.5635,62.0018,61.4261,59.5733
4.82269,19.52556,19.86980,20.7313,21.3502,22.4298,24.0476,25.9203,27.5678,30.4281,31.0036,34.7741,38.9328,44.0499,49.1147,55.3478,62.5297,68.688,76.674,84.397,95.138,104.652,113.407,127.004,141.669,155.934,171.403,183.400,191.679,195.660,199.893,200.677,197.465,194.548,188.772,182.011,175.511,169.820,164.904,158.561,154.717,153.253,148.229,143.042,134.609,132.335,127.973,125.964,118.1361,116.1932,108.0826,101.8103,98.6296,93.3204,87.4453,83.8210,79.9328,76.3127,74.8811,73.4399,71.4049,71.8306,71.0737,69.6076,69.8662,67.8270,67.6653,66.5850,68.1183,66.6718,67.8133,66.5523,66.5618,67.0999,66.8526,66.7033,66.9477,67.4507,65.4905,65.7848,62.5345,63.8454,65.5172,64.7586,64.4364,66.1219,66.2658,61.5452,64.1867,65.2646,64.6367,64.9875,62.7681,61.8270,62.4899,63.6801,61.5101,61.1153,62.2128,61.0493,62.3514,62.7598,60.4869,61.9180,61.3371,59.5297
4.83781,19.52002,19.86893,20.7051,21.2882,22.3823,23.9824,25.8343,27.4508,30.2439,30.7664,34.4624,38.5407,43.5722,48.6007,54.7518,61.8987,68.026,75.911,83.582,94.246,103.646,112.245,125.501,140.025,154.115,169.580,181.701,190.163,194.461,198.970,199.948,197.020,194.266,188.666,181.995,175.586,169.937,165.088,158.742,154.875,153.448,148.508,143.328,134.850,132.555,128.227,126.277,118.4241,116.4654,108.4424,102.1220,98.9964,93.7263,87.8216,84.1195,80.1074,76.4217,74.9600,73.5419,71.4339,71.8532,71.0091,69.5316,69.7925,67.7731,67.6171,66.5115,68.0061,66.5856,67.6869,66.4096,66.4806,66.9600,66.7403,66.6013,66.8125,67.3495,65.3689,65.6644,62.4278,63.7579,65.4108,64.6250,64.3465,66.0352,66.1153,61.4642,64.0698,65.1608,64.4848,64.8532,62.6675,61.7482,62.3877,63.5655,61.4102,61.0127,62.1117,60.9569,62.2682,62.6347,60.3968,61.8386,61.2373,59.4636
4.85293,19.50490,19.80661,20.6610,21.2246,22.2980,23.8923,25.7228,27.2840,30.0741,30.5520,34.1701,38.1854,43.1273,48.1010,54.1603,61.1726,67.272,75.082,82.698,93.231,102.501,110.920,124.047,138.332,152.355,167.769,179.963,188.732,193.250,198.004,199.250,196.529,193.968,188.598,181.998,175.625,170.063,165.242,158.938,155.061,153.630,148.699,143.479,135.096,132.885,128.537,126.595,118.6928,116.7778,108.7632,102.4357,99.4039,94.0845,88.1860,84.4296,80.2423,76.4920,75.0820,73.5569,71.4278,71.7907,70.9559,69.4865,69.6989,67.6518,67.4718,66.3470,67.9155,66.4449,67.5428,66.2760,66.3036,66.8152,66.6157,66.4443,66.6854,67.2136,65.2277,65.4859,62.2925,63.6053,65.2723,64.4865,64.1867,65.8586,65.9853,61.2956,63.9259,65.0141,64.3947,64.7044,62.5000,61.6102,62.2766,63.4204,61.2540,60.8696,61.9278,60.7791,62.0955,62.4761,60.2840,61.6554,61.0630,59.3360
4.86805,19.46955,19.79294,20.6224,21.1870,22.2375,23.7881,25.6102,27.1376,29.8685,30.2917,33.8417,37.7607,42.6102,47.4702,53.4568,60.4050,66.409,74.150,81.724,92.155,101.306,109.620,122.488,136.538,150.470,165.839,178.133,187.153,191.969,196.986,198.531,196.032,193.741,188.453,181.961,175.731,170.228,165.443,159.137,155.311,153.915,148.956,143.805,135.414,133.144,128.800,126.893,119.0664,117.1358,109.0981,102.8697,99.7850,94.5219,88.6035,84.7637,80.4227,76.6078,75.1583,73.6151,71.4555,71.7960,70.9208,69.4190,69.6255,67.5725,67.3496,66.2485,67.7619,66.3429,67.4227,66.1614,66.1912,66.6644,66.5024,66.3423,66.5408,67.0579,65.0847,65.3843,62.1663,63.5304,65.1315,64.3685,64.1029,65.7333,65.8538,61.2052,63.8209,64.9056,64.2643,64.6041,62.4026,61.4951,62.1687,63.2996,61.1255,60.7400,61.8021,60.6711,61.9909,62.3563,60.1657,61.5731,60.9568,59.2065
4.88316,19.44284,19.73367,20.5427,21.0842,22.1250,23.6413,25.4422,26.9290,29.5446,29.9359,33.3461,37.1815,41.8995,46.6470,52.4987,59.3329,65.243,72.923,80.391,90.758,99.861,108.060,120.685,134.541,148.292,163.686,176.139,185.290,190.373,195.732,197.529,195.364,193.172,188.133,181.717,175.624,170.175,165.457,159.123,155.335,153.975,149.054,143.881,135.497,133.320,128.974,127.046,119.2010,117.2783,109.2984,103.0540,100.0622,94.8285,88.8850,85.0170,80.5754,76.6420,75.1765,73.6621,71.4353,71.7186,70.8034,69.3097,69.4717,67.4340,67.1840,66.0823,67.6124,66.1690,67.2230,65.9636,66.0459,66.5000,66.2877,66.1778,66.3687,66.8769,64.9215,65.1903,61.9981,63.3298,64.9403,64.1884,63.9158,65.5490,65.6476,61.0207,63.6438,64.7349,64.0923,64.4366,62.2079,61.3235,61.9925,63.1106,60.9548,60.5691,61.6438,60.4661,61.7940,62.1847,59.9843,61.3618,60.7695,59.0616
4.89828,19.38768,19.69746,20.4988,21.0211,22.0266,23.5362,25.3098,26.7536,29.3188,29.6552,32.9746,36.7101,41.3527,46.0525,51.7663,58.5477,64.359,71.987,79.371,89.625,98.568,106.670,119.027,132.606,146.245,161.559,174.123,183.539,188.783,194.407,196.576,194.580,192.685,187.812,181.580,175.568,170.131,165.496,159.225,155.460,154.136,149.269,144.105,135.720,133.525,129.283,127.309,119.4879,117.5622,109.6063,103.3907,100.4463,95.2319,89.2796,85.3279,80.7277,76.7452,75.2391,73.7162,71.4680,71.7506,70.7633,69.2349,69.4052,67.3007,67.0550,65.9831,67.4704,66.0109,67.0972,65.7959,65.8575,66.3484,66.1389,66.0121,66.2005,66.6963,64.7065,65.0193,61.8551,63.1914,64.7880,64.0079,63.7488,65.3629,65.5109,60.8466,63.5091,64.5791,63.9112,64.2572,62.0755,61.1365,61.8237,62.9251,60.7959,60.4191,61.5000,60.3430,61.6202,61.9855,59.8074,61.2301,60.6063,58.8829
4.91340,19.35470,19.65568,20.4628,20.9890,21.9603,23.4536,25.1844,26.6374,29.1526,29.4408,32.6960,36.4280,40.9548,45.6081,51.2283,57.9255,63.750,71.260,78.549,88.661,97.552,105.363,117.418,130.809,144.164,159.318,171.927,181.500,187.018,192.853,195.300,193.614,191.921,187.252,181.187,175.333,169.982,165.421,159.156,155.474,154.148,149.361,144.161,135.824,133.686,129.379,127.481,119.6844,117.7350,109.7955,103.6325,100.7051,95.4939,89.5598,85.6056,80.9359,76.7784,75.2906,73.7137,71.4054,71.6502,70.6880,69.0781,69.2320,67.1563,66.8968,65.8059,67.2857,65.7955,66.8980,65.6160,65.7064,66.1306,65.9396,65.7943,65.9744,66.5153,64.5403,64.8114,61.6453,62.9658,64.5769,63.8321,63.5238,65.1825,65.3101,60.6941,63.2961,64.3791,63.7155,64.0794,61.8828,60.9780,61.6600,62.7552,60.6068,60.2082,61.3010,60.1404,61.4554,61.7943,59.6368,61.0391,60.4432,58.7607
4.92852,19.36415,19.63711,20.4170,20.9371,21.8717,23.3849,25.0918,26.4868,28.9547,29.2390,32.4113,36.0673,40.5050,45.0145,50.5824,57.1472,62.902,70.334,77.530,87.569,96.211,104.001,115.769,128.905,142.077,157.036,169.691,179.429,185.277,191.340,194.110,192.747,191.352,186.851,180.885,175.190,169.964,165.448,159.307,155.566,154.327,149.531,144.382,136.066,133.923,129.695,127.755,120.0006,118.0377,110.0516,103.9692,101.0560,95.8950,89.9409,86.0019,81.1943,76.8723,75.3346,73.7836,71.4484,71.6164,70.6019,69.0107,69.1245,66.9937,66.7918,65.6579,67.1528,65.7126,66.7365,65.4711,65.5528,66.0208,65.7818,65.6390,65.8522,66.3421,64.3818,64.6465,61.5088,62.7994,64.3730,63.6692,63.3717,65.0006,65.1377,60.5321,63.1409,64.2151,63.5962,63.8918,61.7302,60.8623,61.5025,62.5981,60.4698,60.0528,61.1698,59.9956,61.2560,61.6560,59.4484,60.8943,60.2704,58.5698
4.94364,19.33269,19.58782,20.3878,20.8712,21.8115,23.2821,24.9615,26.3051,28.7051,28.9372,32.0346,35.5686,39.9250,44.3833,49.8571,56.3109,62.018,69.430,76.546,86.483,95.044,102.710,114.296,127.122,140.012,154.849,167.487,177.365,183.444,189.788,192.801,191.796,190.594,186.292,180.564,174.935,169.840,165.424,159.245,155.597,154.361,149.564,144.502,136.150,134.049,129.831,127.942,120.1827,118.2628,110.3103,104.2269,101.2821,96.1795,90.2385,86.2712,81.4282,76.9327,75.4051,73.8263,71.4410,71.6038,70.5449,68.8994,69.0026,66.8942,66.6500,65.4865,66.9641,65.4994,66.5788,65.3321,65.3519,65.8346,65.5769,65.4417,65.6571,66.1481,64.1865,64.4558,61.3122,62.6000,64.2173,63.5045,63.1962,64.8244,64.9359,60.3622,62.9474,64.0141,63.4071,63.7205,61.5519,60.6513,61.2981,62.4378,60.3019,59.9096,60.9917,59.8365,61.1269,61.5032,59.3205,60.7205,60.1071,58.4397
4.95876,19.28389,19.58184,20.3299,20.8504,21.7570,23.1784,24.8382,26.1809,28.5307,28.7091,31.7391,35.1503,39.4367,43.7628,49.2136,55.5352,61.208,68.517,75.604,85.464,93.955,101.474,112.851,125.453,138.113,152.723,165.392,175.409,181.736,188.324,191.619,190.834,189.879,185.858,180.249,174.820,169.794,165.370,159.270,155.733,154.496,149.715,144.655,136.350,134.299,130.065,128.159,120.3676,118.4399,110.5582,104.4367,101.5000,96.4393,90.5793,86.5633,81.6598,77.0179,75.3881,73.8171,71.4226,71.5377,70.4271,68.7781,68.8593,66.7040,66.4086,65.2916,66.7832,65.3159,66.3459,65.1010,65.1068,65.5799,65.3772,65.2123,65.4143,65.9066,63.9751,64.2564,61.1528,62.4495,63.9910,63.2385,62.9866,64.5799,64.7257,60.1880,62.7583,63.7839,63.1739,63.4968,61.3472,60.4597,61.1311,62.2225,60.1496,59.7206,60.8178,59.6285,60.9239,61.2967,59.1528,60.5480,59.9341,58.2462
4.97387,19.30088,19.56910,20.3065,20.7940,21.7293,23.1124,24.7079,26.0452,28.3436,28.4925,31.4868,34.8147,39.0195,43.2362,48.5835,54.7915,60.344,67.521,74.533,84.243,92.632,100.053,111.216,123.540,136.031,150.487,163.156,173.339,179.929,186.724,190.398,189.838,189.192,185.408,180.016,174.689,169.719,165.495,159.364,155.845,154.651,149.881,144.897,136.556,134.547,130.307,128.457,120.6325,118.7714,110.8423,104.7550,101.8970,96.8310,90.9585,86.9548,81.9303,77.1746,75.4585,73.9033,71.4862,71.5345,70.4064,68.6790,68.7538,66.5634,66.3354,65.1696,66.6187,65.1727,66.2494,64.9497,64.9855,65.4604,65.2085,65.0553,65.2437,65.7688,63.8266,64.0685,60.9698,62.2908,63.8719,63.1149,62.8141,64.4460,64.5760,60.0383,62.5861,63.6595,62.9918,63.3335,61.1702,60.2959,60.9560,62.0396,59.9529,59.5854,60.6765,59.4899,60.7651,61.1426,58.9987,60.3932,59.7751,58.1093
4.98899,19.27112,19.53405,20.2724,20.7371,21.6475,23.0303,24.5725,25.8644,28.1349,28.2535,31.1538,34.4224,38.4899,42.6721,47.9256,54.0656,59.520,66.685,73.542,83.104,91.405,98.730,109.723,121.789,134.079,148.334,161.002,171.345,178.059,185.144,189.126,188.861,188.446,184.852,179.561,174.482,169.603,165.419,159.356,155.834,154.709,150.016,144.979,136.670,134.674,130.499,128.612,120.8506,118.9458,111.0649,104.9363,102.1110,97.0971,91.2440,87.1829,82.1747,77.2415,75.4641,73.8979,71.4325,71.4710,70.3027,68.5738,68.6324,66.4622,66.1564,64.9792,66.4382,64.9842,66.0265,64.7554,64.7856,65.2358,65.0315,64.8424,65.0252,65.5517,63.6236,63.8638,60.7680,62.0624,63.6122,62.9319,62.6072,64.2383,64.3285,59.8102,62.3430,63.4098,62.7768,63.1230,60.9477,60.0820,60.7276,61.8462,59.8033,59.4023,60.4874,59.3033,60.5586,60.9357,58.7894,60.2030,59.5876,57.9262
5.00411,19.28005,19.52302,20.2705,20.7020,21.6068,22.9450,24.4853,25.7027,27.9616,28.0339,30.8363,33.9955,38.0396,42.0754,47.1797,53.2078,58.579,65.664,72.449,81.870,90.095,97.319,108.155,120.005,132.061,146.188,158.784,169.251,176.256,183.497,187.781,187.789,187.643,184.293,179.269,174.313,169.503,165.467,159.434,155.964,154.899,150.183,145.217,136.953,135.006,130.841,128.908,121.1944,119.3018,111.3465,105.2628,102.5121,97.5237,91.6407,87.6132,82.5070,77.5102,75.5985,73.9942,71.5205,71.5262,70.3223,68.5371,68.5352,66.3721,66.0428,64.8747,66.3050,64.8670,65.8728,64.5972,64.6535,65.0838,64.8485,64.6963,64.8964,65.3696,63.4808,63.7199,60.6221,61.9143,63.4789,62.7845,62.4425,64.0863,64.1995,59.6528,62.1957,63.2660,62.6330,62.9699,60.8075,59.9226,60.6004,61.6650,59.6074,59.2052,60.2941,59.1451,60.3856,60.7890,58.6490,60.0441,59.4527,57.7391
5.01923,19.24074,19.49936,20.2458,20.6769,21.5562,22.8416,24.3582,25.5817,27.7701,27.8065,30.5492,33.6475,37.5166,41.4866,46.4783,52.3755,57.642,64.596,71.252,80.552,88.636,95.768,106.349,117.991,129.748,143.642,156.216,166.777,173.985,181.574,186.052,186.448,186.587,183.504,178.684,173.830,169.195,165.243,159.329,155.890,154.851,150.183,145.261,137.038,135.123,130.990,129.109,121.3212,119.4674,111.4681,105.3800,102.6616,97.7139,91.8455,87.8774,82.7363,77.6271,75.5964,74.0243,71.5115,71.4879,70.2567,68.4534,68.4208,66.2478,65.9157,64.7605,66.1545,64.6852,65.7146,64.4202,64.4655,64.8883,64.6775,64.4987,64.7005,65.1762,63.2522,63.5096,60.4329,61.6967,63.2471,62.5428,62.2465,63.8301,63.9572,59.4700,61.9904,63.0575,62.3953,62.7580,60.5805,59.7344,60.4068,61.4681,59.3966,59.0402,60.0868,58.9802,60.2120,60.5843,58.4412,59.8353,59.2152,57.5862
5.03435,19.17912,19.42010,20.1598,20.5960,21.4369,22.7249,24.2313,25.3860,27.5664,27.5155,30.1830,33.1649,36.9652,40.8434,45.7332,51.5193,56.738,63.567,70.222,79.414,87.426,94.371,104.856,116.256,127.781,141.457,154.044,164.689,172.089,179.862,184.675,185.401,185.680,182.925,178.289,173.540,169.065,165.176,159.323,155.924,154.948,150.314,145.454,137.236,135.332,131.168,129.381,121.5805,119.6746,111.7049,105.6508,102.9562,97.9974,92.2242,88.2049,83.0503,77.8415,75.6340,74.0367,71.5619,71.4729,70.2017,68.3847,68.3119,66.1186,65.7558,64.5831,65.9755,64.5116,65.5135,64.2268,64.2616,64.7030,64.4523,64.2925,64.4639,64.9575,63.0670,63.2835,60.2255,61.4897,63.0606,62.3241,62.0580,63.6218,63.7448,59.2880,61.7893,62.8582,62.1965,62.5206,60.3885,59.5354,60.2236,61.2809,59.2300,58.8441,59.8943,58.7680,60.0309,60.3795,58.2796,59.6327,59.0296,57.3937
5.04946,19.16927,19.39453,20.1042,20.5241,21.3659,22.6647,24.1107,25.2643,27.3730,27.3242,29.9297,32.8444,36.5443,40.3444,45.1217,50.8112,55.932,62.637,69.285,78.349,86.236,93.115,103.404,114.596,125.946,139.456,151.875,162.675,170.325,178.307,183.371,184.367,184.923,182.410,177.947,173.424,169.000,165.300,159.488,156.086,155.218,150.633,145.773,137.615,135.708,131.574,129.755,121.9935,120.0846,112.0697,106.0378,103.3236,98.3971,92.6003,88.6152,83.4740,78.1458,75.7923,74.1452,71.6374,71.5514,70.2279,68.3431,68.2520,66.0339,65.6471,64.4499,65.8398,64.3626,65.4043,64.1113,64.1042,64.5260,64.2806,64.1478,64.3047,64.7669,62.9010,63.1289,60.0553,61.3086,62.8991,62.1777,61.8607,63.4499,63.5508,59.1126,61.6081,62.6504,62.0306,62.3691,60.2337,59.3626,60.0697,61.1257,59.0560,58.6973,59.7233,58.5931,59.8561,60.2207,58.1322,59.4948,58.8698,57.2474
5.06458,19.12992,19.36089,20.0728,20.4915,21.3176,22.6096,24.0230,25.1253,27.1916,27.1286,29.6568,32.4646,36.0479,39.7408,44.4022,49.9554,54.958,61.608,68.119,77.006,84.831,91.592,101.725,112.779,123.902,137.249,149.591,160.476,168.235,176.457,181.666,182.991,183.893,181.551,177.328,172.976,168.774,165.060,159.333,156.049,155.191,150.648,145.833,137.679,135.861,131.722,129.911,122.1772,120.2349,112.2533,106.2415,103.5367,98.6030,92.8307,88.8773,83.7014,78.2986,75.8530,74.1188,71.5978,71.5230,70.1601,68.2441,68.1227,65.8675,65.4810,64.2533,65.6476,64.1772,65.1378,63.8471,63.8806,64.3143,64.0512,63.8885,64.0728,64.5426,62.6424,62.8865,59.7828,61.0794,62.6424,61.9429,61.6286,63.2343,63.3110,58.8340,61.3530,62.4442,61.8032,62.1155,60.0203,59.1339,59.8045,60.8655,58.8576,58.4856,59.5308,58.3812,59.6273,59.9882,57.8983,59.2756,58.6818,57.0367
5.07970,19.12171,19.35947,20.0502,20.4235,21.2302,22.4787,23.9109,24.9875,27.0226,26.9272,29.3990,32.1355,35.6430,39.2359,43.8181,49.2478,54.136,60.700,67.121,75.955,83.616,90.267,100.303,111.170,122.103,135.183,147.492,158.359,166.274,174.651,180.220,181.763,182.935,180.854,176.927,172.729,168.659,165.129,159.477,156.246,155.420,150.918,146.164,138.058,136.262,132.139,130.393,122.6706,120.7346,112.7227,106.6600,103.9417,99.0402,93.3237,89.4122,84.1587,78.6995,76.0910,74.2466,71.7691,71.6123,70.2284,68.2723,68.1073,65.8018,65.3783,64.1386,65.4987,64.0690,65.0270,63.7447,63.7164,64.1688,63.9448,63.7346,63.9128,64.3871,62.5194,62.7246,59.6336,60.9391,62.4787,61.7622,61.4366,63.0841,63.1637,58.6863,61.1995,62.2597,61.6261,61.9950,59.8425,58.9705,59.6330,60.7095,58.6863,58.3262,59.3839,58.2365,59.4849,59.8243,57.7767,59.1173,58.5514,56.9090
5.09482,19.09293,19.31217,19.9882,20.3580,21.1990,22.4090,23.7984,24.8776,26.8318,26.6957,29.1080,31.7925,35.1800,38.6741,43.1250,48.4967,53.299,59.743,66.079,74.741,82.296,88.957,98.800,109.473,120.254,133.121,145.242,156.148,164.203,172.777,178.476,180.354,181.801,179.995,176.311,172.319,168.394,164.892,159.403,156.271,155.457,151.048,146.330,138.257,136.516,132.384,130.671,122.9588,121.0648,113.0190,106.9391,104.2821,99.4071,93.6826,89.7277,84.5576,79.0183,76.3017,74.2984,71.8508,71.6564,70.2133,68.1728,67.9719,65.7277,65.2219,64.0275,65.3770,63.9221,64.8691,63.5661,63.5491,63.9791,63.7526,63.5497,63.6976,64.1518,62.3226,62.5249,59.4365,60.7441,62.2624,61.5393,61.2363,62.8541,62.9660,58.5177,60.9830,62.0628,61.4319,61.7474,59.6571,58.8135,59.4516,60.4895,58.5007,58.1211,59.1675,58.0576,59.2696,59.6099,57.5681,58.9136,58.3325,56.6780
5.10994,19.08420,19.30117,19.9715,20.3672,21.1503,22.3905,23.7474,24.7992,26.7358,26.5758,28.9262,31.5894,34.9385,38.3627,42.7668,48.0751,52.863,59.242,65.515,74.093,81.595,88.070,97.805,108.266,118.839,131.551,143.498,154.301,162.540,171.253,177.216,179.368,181.076,179.519,176.034,172.269,168.457,165.117,159.663,156.659,155.942,151.551,146.841,138.791,137.135,133.063,131.370,123.6580,121.7655,113.7228,107.5525,104.9203,100.0557,94.3607,90.4436,85.2008,79.6043,76.7293,74.6393,72.0790,71.8860,70.3938,68.3439,68.0972,65.7643,65.2584,64.0084,65.3135,63.8556,64.8284,63.4909,63.5045,63.8996,63.6263,63.4359,63.5920,64.0719,62.2183,62.4190,59.3718,60.6658,62.1852,61.4547,61.1347,62.7435,62.8769,58.4003,60.8756,61.9527,61.2850,61.6367,59.5227,58.6580,59.3355,60.3802,58.3614,58.0065,59.0324,57.9093,59.1762,59.5311,57.4372,58.7882,58.2092,56.5427
5.12506,19.04449,19.24967,19.9316,20.3167,21.0930,22.3048,23.6448,24.6707,26.5584,26.3924,28.6859,31.2995,34.5930,37.9442,42.2477,47.4681,52.181,58.413,64.598,73.009,80.412,86.803,96.406,106.686,117.068,129.541,141.337,152.092,160.476,169.370,175.554,177.938,179.869,178.696,175.469,171.919,168.278,165.133,159.804,156.870,156.210,151.880,147.280,139.232,137.592,133.595,131.867,124.1660,122.2709,114.2563,108.0007,105.4363,100.5471,94.9376,91.0113,85.7596,80.1282,77.0983,74.8280,72.2556,72.0571,70.5359,68.4050,68.1102,65.7337,65.2317,63.9104,65.2291,63.7377,64.6700,63.3373,63.3499,63.7404,63.5080,63.3028,63.4655,63.9296,62.0677,62.2477,59.2191,60.4834,62.0199,61.3008,60.9920,62.5491,62.6381,58.2829,60.7384,61.7802,61.1527,61.4847,59.3293,58.5372,59.1799,60.2324,58.2357,57.8958,58.9064,57.7935,59.0066,59.3752,57.2962,58.6567,58.0571,56.4197
5.14017,19.00987,19.19145,19.8533,20.2217,21.0059,22.1539,23.5013,24.4914,26.3243,26.1513,28.4039,30.9178,34.1197,37.3770,41.5743,46.6928,51.264,57.510,63.641,71.968,79.230,85.586,95.103,105.224,115.474,127.738,139.374,150.121,158.558,167.591,174.022,176.683,178.915,177.985,175.008,171.699,168.263,165.316,160.100,157.232,156.674,152.363,147.776,139.858,138.213,134.247,132.589,124.8395,122.9888,114.9243,108.7303,106.1434,101.2625,95.6349,91.7112,86.5230,80.7789,77.6368,75.2066,72.5645,72.3428,70.7915,68.5743,68.1842,65.7776,65.2224,63.9526,65.2026,63.6862,64.6283,63.2928,63.3164,63.6586,63.4217,63.2230,63.4072,63.8559,61.9743,62.1579,59.1526,60.3737,61.9513,61.1763,60.8757,62.4796,62.5730,58.1783,60.6493,61.6513,61.0382,61.3658,59.2757,58.4434,59.0822,60.1395,58.1480,57.7757,58.8138,57.6967,58.9158,59.2750,57.2020,58.5303,57.9605,56.3072
